"","unique_genes","Entrez","Ensembl","Symbols"
"362111",0.49432376373089,"362111","ENSRNOG00000054560","Sh2d3c"
"313049",0.494291653086139,"313049","ENSRNOG00000008300","Zbtb8a"
"140584",0.49366962466432,"140584","ENSRNOG00000015982","Wnt11"
"100362940",0.49355164049271,"100362940","ENSRNOG00000064429","Snx21"
"311204",0.492954178685765,"311204","ENSRNOG00000007732","Slc35c1"
"100314178",0.492892705525614,"100314178","ENSRNOG00000055598","Mir568"
"500111",0.492843240666118,"500111","ENSRNOG00000008234","Lrrc61"
"300067",0.492174314959319,"300067","ENSRNOG00000009360","Sh3bp1"
"304078",0.491942819512718,"304078","ENSRNOG00000001701","Cbr3"
"293632",0.49193919752518,"293632","ENSRNOG00000020164","Ifitm10"
"296321",0.49148597922407,"296321","ENSRNOG00000034195","Bpi"
"102553252",0.490607170537673,"102553252","ENSRNOG00000004032","Tmem94"
"365323",0.490122562690236,"365323","ENSRNOG00000018551","Or51e1"
"313234",0.490026262087361,"313234","ENSRNOG00000023348","Tbc1d2"
"306934",0.489690282399067,"306934","ENSRNOG00000018804","Ripor2"
"314297",0.489369399486843,"314297","ENSRNOG00000009448","Papln"
"81742",0.489168572461852,"81742","ENSRNOG00000012337","Pde1c"
"499099",0.488941427589526,"499099","ENSRNOG00000022669","Cd177"
"303687",0.488685773540363,"303687","ENSRNOG00000009343","Evpl"
"290403",0.488456185953281,"290403","ENSRNOG00000022760","Rubcnl"
"308097",0.487993162405419,"308097","ENSRNOG00000018915","Tagap"
"304663",0.487724489719436,"304663","ENSRNOG00000002950","Lyl1"
"313208",0.487691197632877,"313208","ENSRNOG00000059876","Fsd1l"
"316153",0.487103843280324,"316153","ENSRNOG00000042111","Sult1c2a"
"83724",0.487011064345306,"83724","ENSRNOG00000007975","Ncoa2"
"171072",0.487004586887504,"171072","ENSRNOG00000065530","Sult1c2"
"56813",0.486825318249365,"56813","ENSRNOG00000020948","Pth1r"
"291403",0.486795715312098,"291403","ENSRNOG00000016239","Ptgr3"
"301173",0.486662533367283,"301173","ENSRNOG00000013368","Plcl2"
"500392",0.486500893105074,"500392","ENSRNOG00000021702","Mcmdc2"
"29686",0.486236780764236,"29686","ENSRNOG00000021102","Scn1b"
"361183",0.485715020693539,"361183","ENSRNOG00000064616","Ankrd10"
"299285",0.485600534866518,"299285","ENSRNOG00000011044","Clmn"
"24650",0.48547561234262,"24650","ENSRNOG00000010771","Pkd1"
"308739",0.485200593658958,"308739","ENSRNOG00000012874","Rgma"
"317423",0.485015596900247,"317423","ENSRNOG00000062231","Fam120c"
"64030",0.48492047211662,"64030","ENSRNOG00000002227","Kit"
"287766",0.484792716248735,"287766","ENSRNOG00000014354","Cep95"
"293676",0.484349403893556,"293676","ENSRNOG00000027096","Ctsw"
"310848",0.484095124932309,"310848","ENSRNOG00000011053","Cyp2u1"
"364049",0.483945422919747,"364049","ENSRNOG00000023209","Slamf7"
"100361238",0.48390146522932,"100361238","ENSRNOG00000002345","Rasgef1b"
"295672",0.483577013126942,"295672","ENSRNOG00000011758","Fkbp7"
"307472",0.483374206742551,"307472","ENSRNOG00000018780","Sh3rf2"
"360656",0.482917078143981,"360656","ENSRNOG00000025815","Cdr2l"
"100359967",0.482421404399761,"100359967","ENSRNOG00000048394","Zfp560"
"305156",0.482217280969508,"305156","ENSRNOG00000056944","Arhgap24"
"309280",0.482170083679339,"309280","ENSRNOG00000060464","Plxna3"
"406167",0.482118037559547,"406167","ENSRNOG00000000433","Prrt1"
"314654",0.481842515738309,"314654","ENSRNOG00000008409","Myo1f"
"297480",0.481635283142382,"297480","ENSRNOG00000009184","Foxp1"
"116484",0.481498330061779,"116484","ENSRNOG00000012081","Txn1"
"307986",0.48148180872025,"307986","ENSRNOG00000016948","Nhlrc2"
"311876",0.481013835035497,"311876","ENSRNOG00000022162","Pbx3"
"685692",0.480786693351348,"685692","ENSRNOG00000022110","Gcsam"
"89830",0.480744121113961,"89830","ENSRNOG00000019354","Ptch1"
"315135",0.480509096482954,"315135","ENSRNOG00000015177","Sun2"
"310652",0.480129553071885,"310652","ENSRNOG00000020860","Tdrkh"
"114115",0.480117099328825,"114115","ENSRNOG00000037456","P2rx2"
"287473",0.480089371236232,"287473","ENSRNOG00000012866","Nek8"
"65218",0.480027228707055,"65218","ENSRNOG00000025584","Agap2"
"361076",0.479939248166205,"361076","ENSRNOG00000010065","Dgkh"
"361508",0.479919153256535,"361508","ENSRNOG00000027550","Mzf1"
"116740",0.479665613670457,"116740","ENSRNOG00000046258","B3gnt5"
"309812",0.47948588459422,"309812","ENSRNOG00000000593","Rev3l"
"100303643",0.479260088053973,"100303643","ENSRNOG00000019129","Fcgbp"
"59267",0.479106649337701,"59267","ENSRNOG00000026432","Syt7"
"207120",0.478996903452043,"207120","ENSRNOG00000017420","Nudt6"
"366262",0.478991958196091,"366262","ENSRNOG00000006420","Rbm38"
"50552",0.478844194813835,"50552","ENSRNOG00000031031","Zfp292"
"266773",0.478655760422406,"266773","ENSRNOG00000016186","Zfp709"
"307237",0.478442551951111,"307237","ENSRNOG00000055157","Pard6g"
"301227",0.477960954198983,"301227","ENSRNOG00000013578","Trem2"
"29704",0.477946013356813,"29704","ENSRNOG00000054603","Pacsin1"
"304014",0.477938388113094,"304014","ENSRNOG00000001634","Adgrg7"
"291022",0.477743705934495,"291022","ENSRNOG00000064794","Ptpdc1"
"304474",0.477724913556031,"304474","ENSRNOG00000029260","Pitpnm2"
"302415",0.477606311840419,"302415","ENSRNOG00000033316","Foxo4"
"317589",0.476932516608615,"317589","ENSRNOG00000007879","Stk26"
"360590",0.476607774167117,"360590","ENSRNOG00000005447","Ypel2"
"297437",0.476379804363272,"297437","ENSRNOG00000059810","Txnrd3"
"29204",0.475843187209792,"29204","ENSRNOG00000016962","Neu2"
"298074",0.47535307351365,"298074","ENSRNOG00000009576","Xpa"
"291327",0.475348994872226,"291327","ENSRNOG00000018251","Mrc1"
"315795",0.475336334397919,"315795","ENSRNOG00000054080","Cgnl1"
"304558",0.474289630421272,"304558","ENSRNOG00000032590","Ttc28"
"364712",0.47413765237086,"364712","ENSRNOG00000065643","Sox4"
"117052",0.472862900705302,"117052","ENSRNOG00000002303","Kcnj12"
"116695",0.472860825967767,"116695","ENSRNOG00000039544","Kcnd1"
"499991",0.472793749319464,"499991","ENSRNOG00000008602","Steap4"
"113984",0.472219965199896,"113984","ENSRNOG00000010308","Nr2f2"
"56826",0.471936245060931,"56826","ENSRNOG00000037148","Adap2"
"689613",0.471875743354479,"689613","ENSRNOG00000021176","Mtmr11"
"288741",0.471038208620359,"288741","ENSRNOG00000059799","Ficd"
"361476",0.470958376825625,"361476","ENSRNOG00000018762","Rsph3"
"310644",0.470605524600629,"310644","ENSRNOG00000020673","Pbxip1"
"305710",0.470547083761923,"305710","ENSRNOG00000005883","Nek10"
"500874",0.470454726779429,"500874","ENSRNOG00000008934","Tmem65"
"245986",0.470364045316828,"245986","ENSRNOG00000016701","Gng8"
"24838",0.469953419111628,"24838","ENSRNOG00000020332","Tnnt3"
"363924",0.469871306727056,"363924","ENSRNOG00000021480","Rad9b"
"171563",0.469784125782227,"171563","ENSRNOG00000014530","Nav2"
"310201",0.469551595813862,"310201","ENSRNOG00000011260","Cmbl"
"309525",0.46929669236225,"309525","ENSRNOG00000021916","Slc16a12"
"100361389",0.468994660886263,"100361389","ENSRNOG00000021041","Fam171a2"
"296358",0.46889443334835,"296358","ENSRNOG00000014021","Matn4"
"293600",0.468132305207622,"293600","ENSRNOG00000063968","Or13a27b"
"684173",0.468069721425138,"684173","ENSRNOG00000047957","Traf5"
"303504",0.467940615452625,"303504","ENSRNOG00000053285","Mllt6"
"259221",0.467870483702815,"259221","ENSRNOG00000054058","Osbpl1a"
"691678",0.467849866818842,"691678","ENSRNOG00000005174","Tmem121"
"363098",0.467811110437756,"363098","ENSRNOG00000053428","Ccpg1"
"25162",0.467768626314176,"25162","ENSRNOG00000005472","Sp4"
"25053",0.467593250794295,"25053","ENSRNOG00000008988","Cyp2d2"
"116699",0.467406855543737,"116699","ENSRNOG00000018382","Inpp4b"
"307096",0.467361866666721,"307096","ENSRNOG00000038319","Akr1c19"
"313994",0.46727956486156,"313994","ENSRNOG00000054259","Klf11"
"60466",0.46725336961327,"60466","ENSRNOG00000015670","Stx7"
"64576",0.466785973873551,"64576","ENSRNOG00000005277","Ptprv"
"65096",0.466186677894865,"65096","ENSRNOG00000029134","Adgrl1"
"25152",0.466114516242778,"25152","ENSRNOG00000014230","Map1a"
"314456",0.46573616102159,"314456","ENSRNOG00000021904","Tecpr2"
"295277",0.465153953848073,"295277","ENSRNOG00000032224","Hist2h4"
"690853",0.464892215805975,"690853","ENSRNOG00000004392","Aatk"
"301287",0.464841566046816,"301287","ENSRNOG00000058742","Pkhd1"
"292732",0.464616002702709,"292732","ENSRNOG00000020867","Numbl"
"64348",0.464547395718421,"64348","ENSRNOG00000049770","Cryba4"
"291287",0.464376071438124,"291287","ENSRNOG00000028750","Tubal3"
"315981",0.464330649194887,"315981","ENSRNOG00000031782","Col6a4"
"84580",0.464257343856582,"84580","ENSRNOG00000020905","Hdac5"
"363126",0.464054734473515,"363126","ENSRNOG00000048978","Nphp3"
"120093960",0.46397005930999,"120093960","ENSRNOG00000063116","Snora2l1"
"303496",0.46396303944308,"303496","ENSRNOG00000009427","Tbx21"
"499668",0.463962198399267,"499668","ENSRNOG00000022863","Lingo4"
"289051",0.463765419046326,"289051","ENSRNOG00000011063","Dennd1b"
"500798",0.463370322102995,"500798","ENSRNOG00000008026","C2cd4c"
"29738",0.46330803085421,"29738","ENSRNOG00000011550","Kcnab2"
"65208",0.463213711256963,"65208","ENSRNOG00000008996","Dpysl5"
"306081",0.462917452441209,"306081","ENSRNOG00000013306","Pcdh20"
"499537",0.462579380178048,"499537","ENSRNOG00000013886","Fyb1"
"684015",0.462336089122392,"684015","ENSRNOG00000048567","Ankmy1"
"691221",0.461734894357038,"691221","ENSRNOG00000027259","Faxdc2"
"288589",0.461306399250062,"288589","ENSRNOG00000001431","Rasa4"
"79425",0.461259830598248,"79425","ENSRNOG00000052368","Clcnka"
"54292",0.461233085472465,"54292","ENSRNOG00000030568","Rgs12"
"311502",0.461159455496839,"311502","ENSRNOG00000025141","Kiz"
"304539",0.460960407677356,"304539","ENSRNOG00000001151","Sirt4"
"295144",0.460900100896676,"295144","ENSRNOG00000024120","Rxfp1"
"313874",0.460638639968896,"313874","ENSRNOG00000032703","Rasgrp3"
"364878",0.460574137573093,"364878","ENSRNOG00000023013","Marchf3"
"500578",0.460334397362267,"500578","ENSRNOG00000014197","Tmem51"
"29227",0.460111891108119,"29227","ENSRNOG00000009795","Nfib"
"308163",0.459834704382501,"308163","ENSRNOG00000012964","Ccr6"
"408229",0.459773685916579,"408229","ENSRNOG00000029508","Slpil2"
"81812",0.459766335149991,"81812","ENSRNOG00000009066","Thra"
"80977",0.458981105396386,"80977","ENSRNOG00000008000","Syt13"
"296985",0.458681870457074,"296985","ENSRNOG00000029644","Clec2l"
"306247",0.458353559844629,"306247","ENSRNOG00000015498","Il17rb"
"311478",0.457920114788187,"311478","ENSRNOG00000004951","Kif16b"
"691312",0.457749527427919,"691312","ENSRNOG00000048450","Cyp4f37"
"84007",0.457413958005468,"84007","ENSRNOG00000009211","C3ar1"
"306607",0.457314132233831,"306607","ENSRNOG00000046973","Tmco3"
"245963",0.456911382166286,"245963","ENSRNOG00000019388","Egfl7"
"498517",0.456386549911539,"498517","ENSRNOG00000020506","Khnyn"
"361668",0.456364616354486,"361668","ENSRNOG00000016102","Ebf3"
"307217",0.456207145568798,"307217","ENSRNOG00000016246","Tshz1"
"309349",0.456174650988293,"309349","ENSRNOG00000011562","Slitrk2"
"25398",0.455726267111622,"25398","ENSRNOG00000052707","Cacna1a"
"308232",0.455721167999931,"308232","ENSRNOG00000051578","Zfp54"
"361584",0.455687657223551,"361584","ENSRNOG00000021499","Siglech"
"362572",0.455567549115208,"362572","ENSRNOG00000019842","Artn"
"689909",0.454884887757181,"689909","ENSRNOG00000038002","Ccdc62"
"294962",0.454848922109881,"294962","ENSRNOG00000011070","Gnb4"
"294241",0.453991139005332,"294241","ENSRNOG00000070605","Ly6g6c"
"25244",0.453956215845716,"25244","ENSRNOG00000020607","Bckdha"
"84586",0.453816814738051,"84586","ENSRNOG00000012881","Fgl2"
"246307",0.453644771589118,"246307","ENSRNOG00000020202","Asrgl1"
"81653",0.453397388321983,"81653","ENSRNOG00000014170","Dbn1"
"687022",0.453204942066499,"687022","ENSRNOG00000047873","Sec22c"
"313488",0.4531703635988,"313488","ENSRNOG00000014863","Reck"
"315119",0.452800120973602,"315119","ENSRNOG00000008133","Mfng"
"84609",0.452694999925582,"84609","ENSRNOG00000045998","Sema6b"
"171297",0.452576232942217,"171297","ENSRNOG00000003812","Nlgn3"
"100362555",0.452191551592736,"100362555","ENSRNOG00000009388","Sptssb"
"292947",0.452093111399613,"292947","ENSRNOG00000011460","Arfgef3"
"290794",0.451631036609872,"290794","ENSRNOG00000011625","Tnks"
"299566",0.451472062227444,"299566","ENSRNOG00000029478","Cyp4f39"
"619385",0.451349724076317,"619385","ENSRNOG00000019768","Ncoa4"
"302470",0.45134012541463,"302470","ENSRNOG00000031197","F8"
"64199",0.45130066058073,"64199","ENSRNOG00000050469","Gng11"
"298071",0.451206129572175,"298071","ENSRNOG00000008945","Nans"
"297824",0.451012272131654,"297824","ENSRNOG00000025416","Dpy19l4"
"116653",0.450830483355903,"116653","ENSRNOG00000043350","Cap2"
"297076",0.450669934570162,"297076","ENSRNOG00000033338","Gimap6"
"65154",0.45020726895644,"65154","ENSRNOG00000007078","Ccn4"
"303909",0.45014734790551,"303909","ENSRNOG00000064199","Stfa2"
"290300",0.450024948858683,"290300","ENSRNOG00000014265","Tnfrsf19"
"312846",0.449956468793706,"312846","ENSRNOG00000015986","Rassf8"
"289180",0.449881668055265,"289180","ENSRNOG00000003073","Gpr161"
"362164",0.449717775065347,"362164","ENSRNOG00000016984","Atg13"
"365222",0.449464133523479,"365222","ENSRNOG00000019869","Lrfn1"
"116671",0.449445802954639,"116671","ENSRNOG00000068243","Cdk5r1"
"474143",0.44942694730695,"474143","ENSRNOG00000010045","Clec4a"
"689142",0.449413814880733,"689142","ENSRNOG00000002294","Snx29"
"361606",0.449191853273373,"361606","ENSRNOG00000012584","Aamdc"
"25435",0.448976884853911,"25435","ENSRNOG00000016448","Eef2k"
"252858",0.448910674092364,"252858","ENSRNOG00000007764","Frmd4b"
"102554315",0.44868324239922,"102554315","ENSRNOG00000067071","Zfp120"
"296371",0.448492525579828,"296371","ENSRNOG00000016488","Pltp"
"291967",0.448099763990712,"291967","ENSRNOG00000017045","Zdhhc1"
"60449",0.448032610270802,"60449","ENSRNOG00000015541","Gnb3"
"301235",0.447811807073879,"301235","ENSRNOG00000016229","Bicral"
"317578",0.447532389477096,"317578","ENSRNOG00000004409","Sash3"
"316238",0.447532189100728,"316238","ENSRNOG00000019474","Rsph9"
"192363",0.447289054335337,"192363","ENSRNOG00000042929","Nos1ap"
"301057",0.44715131710105,"301057","ENSRNOG00000011446","Vill"
"60660",0.44695125745191,"60660","ENSRNOG00000018851","Ppp2r2b"
"302946",0.44693297866676,"302946","ENSRNOG00000004766","Glis2"
"113947",0.446584856927458,"113947","ENSRNOG00000002449","Maged2"
"500323",0.446121086073363,"500323","ENSRNOG00000060689","Parp11"
"54294",0.44609473449226,"54294","ENSRNOG00000002730","Rgs5"
"364224",0.44598429272343,"364224","ENSRNOG00000042419","Acyp2"
"300516",0.445690543240513,"300516","ENSRNOG00000008757","Tmem218"
"497944",0.445546677962627,"497944","ENSRNOG00000005009","Zfp3"
"361289",0.445377193430935,"361289","ENSRNOG00000016366","Colec12"
"363616",0.445109509583563,"363616","ENSRNOG00000002599","Grap"
"689210",0.444945747328108,"689210","ENSRNOG00000000491","Spdef"
"361600",0.44487912397449,"361600","ENSRNOG00000019662","Tm6sf1"
"503214",0.444847838242415,"503214","ENSRNOG00000015896","Rbpms2"
"308624",0.444839464084518,"308624","ENSRNOG00000060972","Heca"
"680656",0.444752958143672,"680656","ENSRNOG00000030447","Fndc10"
"312401",0.444668736798914,"312401","ENSRNOG00000006857","Ndnf"
"286905",0.444521862310924,"286905","ENSRNOG00000042496","Cyp4f5"
"367323",0.444240768971008,"367323","ENSRNOG00000022576","Nudt12"
"114633",0.444215959429529,"114633","ENSRNOG00000014276","Plce1"
"294508",0.444184100374023,"294508","ENSRNOG00000000561","Pald1"
"298366",0.444170076128092,"298366","ENSRNOG00000047573","Ttc39a"
"170914",0.443863013868349,"170914","ENSRNOG00000029087","Nap1l3"
"60333",0.443512268729681,"60333","ENSRNOG00000019445","Msln"
"297720",0.443491593576743,"297720","ENSRNOG00000027630","Dnai7"
"25237",0.442912655414099,"25237","ENSRNOG00000028713","Acvrl1"
"500338",0.442474377794445,"500338","ENSRNOG00000065970","Klrc3"
"310688",0.442354006890337,"310688","ENSRNOG00000013294","Sh2d2a"
"313860",0.44226933355412,"313860","ENSRNOG00000004205","Pkdcc"
"293691",0.442092043218767,"293691","ENSRNOG00000021007","Snx15"
"360672",0.442078055303091,"360672","ENSRNOG00000004430","Cep131"
"24158",0.442008802203665,"24158","ENSRNOG00000009845","Acadm"
"24424",0.441735728856763,"24424","ENSRNOG00000060939","Gstm2"
"291565",0.441579872947145,"291565","ENSRNOG00000019403","Afap1l1"
"306129",0.441381825184195,"306129","ENSRNOG00000059334","Fbxl3"
"305938",0.441114215905723,"305938","ENSRNOG00000013707","Spata13"
"155205",0.441008146478062,"155205","ENSRNOG00000012356","Slc36a1"
"304294",0.440957494632963,"304294","ENSRNOG00000001101","Rnf216"
"171452",0.440787044032993,"171452","ENSRNOG00000020349","Rab3il1"
"363577",0.440210441773392,"363577","ENSRNOG00000006860","Itk"
"64535",0.440037813755444,"64535","ENSRNOG00000003095","Fgfbp1"
"117514",0.44001060026431,"117514","ENSRNOG00000021201","Txnip"
"363087",0.43946474471804,"363087","ENSRNOG00000030213","Vps13c"
"315741",0.438857758774863,"315741","ENSRNOG00000014164","Paqr5"
"689619",0.438450524993556,"689619","ENSRNOG00000063347","Nrip2"
"25150",0.438230952750917,"25150","ENSRNOG00000000596","Fyn"
"501043",0.43810459306779,"501043","ENSRNOG00000023214","Il20rb"
"310444",0.437978401114765,"310444","ENSRNOG00000029756","P2ry13"
"303293",0.437662824094054,"303293","ENSRNOG00000024553","Cyb5d2"
"688581",0.437556077989787,"688581","ENSRNOG00000028176","Elmod2"
"114104",0.437492399306156,"114104","ENSRNOG00000012196","Asah2"
"312927",0.437152676434241,"312927","ENSRNOG00000006833","Rb1cc1"
"304743",0.437061769667027,"304743","ENSRNOG00000002514","Ccdc93"
"25297",0.436992861465104,"25297","ENSRNOG00000054274","Cacnb3"
"315136",0.436981484429626,"315136","ENSRNOG00000046955","Cbx6"
"282817",0.436823922744918,"282817","ENSRNOG00000019675","Pycard"
"100363275",0.436500874756213,"100363275","ENSRNOG00000012991","Adgra2"
"114859",0.436494232906999,"114859","ENSRNOG00000006027","Eif2ak4"
"307459",0.436284099760724,"307459","ENSRNOG00000013920","Arhgap26"
"499073",0.43615404021774,"499073","ENSRNOG00000017673","Brsk1"
"294019",0.435910432258734,"294019","ENSRNOG00000020325","Calhm2"
"303505",0.435857271367668,"303505","ENSRNOG00000021536","Plxdc1"
"361118",0.435753282505831,"361118","ENSRNOG00000011140","Prxl2a"
"64190",0.435665056588796,"64190","ENSRNOG00000014578","Fxyd4"
"690303",0.43548042302331,"690303","ENSRNOG00000010316","Magohb"
"293507",0.43471093134784,"293507","ENSRNOG00000017804","Septin1"
"361433",0.434707985700653,"361433","ENSRNOG00000015397","Cpne7"
"309891",0.434645414992208,"309891","ENSRNOG00000049507","Septin10"
"310669",0.434579538841118,"310669","ENSRNOG00000047620","Golph3l"
"298399",0.434068159417683,"298399","ENSRNOG00000016364","Gba2"
"84409",0.433948385534592,"84409","ENSRNOG00000029598","Robo2"
"170943",0.433818979629857,"170943","ENSRNOG00000036693","Slc25a10"
"64124",0.433466423403916,"64124","ENSRNOG00000033940","Adgrl4"
"685152",0.433331863013515,"685152","ENSRNOG00000020822","Atp8b2"
"115771",0.4333289748898,"115771","ENSRNOG00000006663","Usp2"
"24310",0.433275391362939,"24310","ENSRNOG00000062101","Ace"
"314224",0.433260358942355,"314224","ENSRNOG00000008046","Tmem30b"
"315712",0.432817603808347,"315712","ENSRNOG00000008219","Ccdc33"
"316530",0.43269683800273,"316530","ENSRNOG00000018325","Cnppd1"
"100302372",0.432397240251177,"100302372","ENSRNOG00000049537","Kiaa0040"
"302554",0.432263737655188,"302554","ENSRNOG00000039571","Glod5"
"314675",0.432158133352002,"314675","ENSRNOG00000005758","Abtb3"
"29726",0.432063702654035,"29726","ENSRNOG00000008432","Slc22a5"
"310352",0.43205776252905,"310352","ENSRNOG00000014066","Jade1"
"299356",0.431956340876743,"299356","ENSRNOG00000005287","Syne3"
"85240",0.43192602589138,"85240","ENSRNOG00000058337","Plcb2"
"306825",0.431771629762255,"306825","ENSRNOG00000017579","Mylip"
"305886",0.431683519875947,"305886","ENSRNOG00000016414","Slc22a17"
"245977",0.431672113912699,"245977","ENSRNOG00000011154","Adgrf5"
"497009",0.431508359519309,"497009","ENSRNOG00000002273","Naaa"
"301382",0.431446167300756,"301382","ENSRNOG00000022812","Ercc5"
"313254",0.431314466165006,"313254","ENSRNOG00000007080","Kif12"
"367763",0.431064218466784,"367763","ENSRNOG00000012787","Tmem164"
"84508",0.431025102440217,"84508","ENSRNOG00000007272","Rnf103"
"25734",0.430923673316959,"25734","ENSRNOG00000009331","Hck"
"60667",0.430624687490904,"60667","ENSRNOG00000007795","Gpr20"
"293491",0.43062011696516,"293491","ENSRNOG00000019721","Ypel3"
"140808",0.430498133273667,"140808","ENSRNOG00000008626","Manea"
"498580",0.430384541404597,"498580","ENSRNOG00000042628","Tmem273"
"29402",0.430285535718371,"29402","ENSRNOG00000011060","Unc119"
"288664",0.430259058990817,"288664","ENSRNOG00000028206","Pheta1"
"300880",0.43004203314302,"300880","ENSRNOG00000010608","Cep162"
"85264",0.429875411097176,"85264","ENSRNOG00000001158","Abcg1"
"103690059",0.429841454670244,"103690059","ENSRNOG00000026177","Mgam"
"497894",0.429767949283275,"497894","ENSRNOG00000051756","Zfp62"
"81645",0.429587013030532,"81645","ENSRNOG00000046972","Chrm2"
"361239",0.429240740687623,"361239","ENSRNOG00000017577","Bphl"
"303875",0.429201227605878,"303875","ENSRNOG00000001752","Nrros"
"25339",0.428800056655554,"25339","ENSRNOG00000019184","Npr3"
"114491",0.428639668110689,"114491","ENSRNOG00000046607","Cited4"
"363236",0.428631525752373,"363236","ENSRNOG00000022066","Fam117b"
"685004",0.428441689841136,"685004","ENSRNOG00000043167","Itga9"
"64350",0.428217447275648,"64350","ENSRNOG00000068399","Itgad"
"171143",0.428130543794803,"171143","ENSRNOG00000020714","Trpm4"
"309060",0.427411410493113,"309060","ENSRNOG00000061348","Fam53b"
"171062",0.427398455343877,"171062","ENSRNOG00000017749","Nkg7"
"304941",0.427141650930539,"304941","ENSRNOG00000032058","Pogk"
"686404",0.426952686457765,"686404","ENSRNOG00000030871","Calm2-ps2"
"499105",0.426860073879105,"499105","ENSRNOG00000050758","Epc2l1"
"498609",0.426840618062613,"498609","ENSRNOG00000010758","Lpar2"
"680451",0.426336160842892,"680451","ENSRNOG00000029535","Nrbp2"
"302396",0.426325722885998,"302396","ENSRNOG00000021589","Nexmif"
"102553298",0.42630113818859,"102553298","ENSRNOG00000064053","Ctxnd1"
"304791",0.425939771861032,"304791","ENSRNOG00000021298","Dstyk"
"293750",0.425924036715826,"293750","ENSRNOG00000047349","Ms4a6b"
"497934",0.425887312702867,"497934","ENSRNOG00000006513","Borcs6"
"170509",0.425602964144373,"170509","ENSRNOG00000001379","Cyp3a62"
"286894",0.425087494052198,"286894","ENSRNOG00000002579","Parm1"
"298138",0.424750823765612,"298138","ENSRNOG00000024190","Rasef"
"25358",0.424685276659769,"25358","ENSRNOG00000004303","Timp3"
"311024",0.424664179321964,"311024","ENSRNOG00000004680","Kif5c"
"252923",0.424534802675787,"252923","ENSRNOG00000058681","Tsga10"
"360775",0.42407284278688,"360775","ENSRNOG00000001323","Zfp157"
"314639",0.423524906849632,"314639","ENSRNOG00000020416","Zfr2"
"100314193",0.423395618137223,"100314193","ENSRNOG00000035530","Mir192"
"117027",0.423377400393444,"117027","ENSRNOG00000006736","Ccr3"
"24346",0.423265365821702,"24346","ENSRNOG00000069004","Ces1c"
"364594",0.423251049033262,"364594","ENSRNOG00000021726","Tlr3"
"305935",0.423108879360172,"305935","ENSRNOG00000012918","Mtmr6"
"310803",0.422894076291778,"310803","ENSRNOG00000014323","Extl2"
"360718",0.422886572751177,"360718","ENSRNOG00000058752","Popdc2"
"363327",0.422437818210847,"363327","ENSRNOG00000065863","Vmac"
"502228",0.422363853833183,"502228","ENSRNOG00000018158","Tmem181"
"500419",0.422145483261847,"500419","ENSRNOG00000025145","Rmdn1"
"287899",0.422054474017739,"287899","ENSRNOG00000061484","Adamts2"
"312312",0.421955048388853,"312312","ENSRNOG00000042229","Gimap1"
"499254",0.421745466387855,"499254","ENSRNOG00000016679","Tmc7"
"56765",0.42150598997519,"56765","ENSRNOG00000017676","Plvap"
"338401",0.421505376653838,"338401","ENSRNOG00000005041","Crip2"
"502710",0.421448584421617,"502710","ENSRNOG00000061080","Kmt2c"
"315134",0.421233473037138,"315134","ENSRNOG00000014440","Josd1"
"25621",0.421092611772784,"25621","ENSRNOG00000020451","Cd81"
"316559",0.420993784407646,"316559","ENSRNOG00000057256","Slc19a3"
"29583",0.420787524377324,"29583","ENSRNOG00000066008","Pecam1"
"298765",0.42075664405264,"298765","ENSRNOG00000005067","Zfp36l2"
"304334",0.420725439584516,"304334","ENSRNOG00000001314","Fam20c"
"65206",0.420644101162004,"65206","ENSRNOG00000019440","Kcnn4"
"680915",0.42059883749061,"680915","ENSRNOG00000010919","Mbd4"
"171548",0.420229409092096,"171548","ENSRNOG00000016343","Dkk3"
"690358",0.420222208779504,"690358","ENSRNOG00000008674","Prdm11"
"114906",0.419940948661938,"114906","ENSRNOG00000012095","Pkia"
"502091",0.419682336658036,"502091","ENSRNOG00000023473","Rnf122"
"313235",0.419572180998738,"313235","ENSRNOG00000008901","Coro2a"
"64152",0.419463019406559,"64152","ENSRNOG00000004742","Chp1"
"297432",0.418998166307795,"297432","ENSRNOG00000015762","Abtb1"
"306589",0.418974412110832,"306589","ENSRNOG00000047867","Klhdc8b"
"29688",0.41895015082195,"29688","ENSRNOG00000011287","Minpp1"
"24210",0.418923481552834,"24210","ENSRNOG00000018693","Asgr1"
"287564",0.41887537089362,"287564","ENSRNOG00000007455","Tmem132e"
"312936",0.418747779861426,"312936","ENSRNOG00000027357","Sox17"
"304378",0.418671615804326,"304378","ENSRNOG00000001410","Gigyf1"
"310833",0.418609197108118,"310833","ENSRNOG00000012563","Arhgap29"
"309381",0.418603937002827,"309381","ENSRNOG00000015807","Pyroxd2"
"316639",0.418538449420375,"316639","ENSRNOG00000018051","Farp2"
"313553",0.418532880375693,"313553","ENSRNOG00000008625","Rimkla"
"85244",0.418509998531175,"85244","ENSRNOG00000010934","Spa17"
"500502",0.418461604289859,"500502","ENSRNOG00000026323","Eqtn"
"25508",0.418236825337675,"25508","ENSRNOG00000033280","Pam"
"313050",0.417941938609375,"313050","ENSRNOG00000009705","Lck"
"304302",0.417766169643796,"304302","ENSRNOG00000024482","Tnrc18"
"308709",0.417674302901904,"308709","ENSRNOG00000014030","Synm"
"24412",0.417534889934379,"24412","ENSRNOG00000021063","Grin2d"
